bin.chrom	bin.start	bin.end	bin.length	gene.count	cgi.count	dist.telomere	gc.content	cviki_count	nlaiii_count
chr19	48838222	48899758	61537	3	4	10290761	0.53285	1626	280
chr19	48899759	48960867	61109	2	7	10229224	0.527893	1586	246
chr19	48960868	49017102	56235	2	10	10168115	0.571637	1621	227
chr19	49017103	49083795	66693	1	1	10111880	0.502497	1709	314
chr19	49083796	49143462	59667	7	7	10045187	0.556002	1715	231
chr19	49143463	49206129	62667	2	4	9985520	0.525604	1678	293
chr19	49206130	49266806	60677	5	9	9922853	0.544094	1557	221
chr19	49266807	49332187	65381	2	4	9862176	0.507594	1674	328
chr19	49332188	49399877	67690	3	2	9796795	0.518407	1752	264
chr19	49399878	49463206	63329	3	3	9729105	0.520457	1683	318
chr19	49463207	49523342	60136	4	5	9665776	0.542021	1671	290
chr19	49523343	49605443	82101	11	4	9605640	0.547168	2112	319
chr19	49605444	49662068	56625	5	10	9523539	0.561766	1514	245
chr19	49662069	49726439	64371	0	4	9466914	0.498361	1508	294
chr19	49726440	49789480	63041	0	0	9402543	0.456211	1347	307
chr19	49789481	49849770	60290	4	4	9339502	0.46555	1301	293
chr19	49849771	49908472	58702	2	3	9279212	0.512913	1432	297
chr19	49908473	49963554	55082	5	10	9220510	0.552086	1412	196
chr19	49963555	50028468	64914	11	7	9165428	0.54241	1828	269
chr19	50028469	50093447	64979	3	5	9100514	0.517229	1684	308
chr19	50093448	50152353	58906	3	7	9035535	0.551659	1661	257
chr19	50152354	50209638	57285	5	10	8976629	0.561753	1587	214
chr19	50209639	50275618	65980	2	3	8919344	0.510215	1683	335
chr19	50275619	50333190	57572	2	5	8853364	0.541583	1579	253
chr19	50333191	50385955	52765	4	7	8795792	0.568805	1530	239
chr19	50385956	50443965	58010	3	3	8743027	0.546526	1631	268
chr19	50443966	50506714	62749	3	0	8685017	0.512311	1618	323
chr19	50506715	50563801	57087	2	2	8622268	0.483438	1263	292
chr19	50563802	50683397	119596	4	2	8565181	0.478335	2570	603
chr19	50683398	50742252	58855	1	4	8445585	0.504562	1478	296
chr19	50742253	50801377	59125	0	2	8386730	0.508736	1485	294
chr19	50801378	50858343	56966	2	6	8327605	0.525243	1333	243
chr19	50858344	50919510	61167	3	8	8270639	0.536842	1603	287
chr19	50919511	50978539	59029	3	3	8209472	0.545393	1559	295
chr19	50978540	51035727	57188	4	4	8150443	0.569508	1533	227
chr19	51035728	51094675	58948	0	2	8093255	0.533182	1526	249
chr19	51094676	51162242	67567	3	6	8034307	0.498113	1466	302
chr19	51162243	51216598	54356	1	5	7966740	0.558338	1380	240
chr19	51216599	51279052	62454	2	4	7912384	0.510087	1532	257
chr19	51279053	51333836	54784	7	4	7849930	0.529571	1341	264
chr19	51333837	51388555	54719	3	1	7795146	0.49237	1119	257
chr19	51388556	51447482	58927	2	2	7740427	0.477608	1142	301
chr19	51447483	51504278	56796	3	0	7681500	0.504578	1164	231
chr19	51504279	51560611	56333	5	4	7624704	0.50205	1231	239
chr19	51560612	51614640	54029	2	4	7568371	0.502397	1123	240
chr19	51614641	51670026	55386	2	0	7514342	0.482812	1126	305
chr19	51670027	51726099	56073	1	1	7458956	0.47629	1051	312
chr19	51726100	51780486	54387	2	1	7402883	0.440988	1003	292
chr19	51780487	51835410	54924	2	2	7348496	0.504588	1229	274
chr19	51835411	51893500	58090	5	3	7293572	0.526769	1493	249
chr19	51893501	51955486	61986	3	2	7235482	0.47693	1330	319
chr19	51955487	52010800	55314	2	0	7173496	0.487508	1106	307
chr19	52010801	52063183	52383	1	0	7118182	0.443025	884	260
chr19	52063184	52116377	53194	3	4	7065799	0.451404	929	267
chr19	52116378	52174911	58534	1	0	7012605	0.439095	1029	270
chr19	52174912	52229956	55045	5	4	6954071	0.491053	1198	241
chr19	52229957	52288912	58956	2	0	6899026	0.44484	1063	285
chr19	52288913	52343706	54794	1	0	6840070	0.41886	882	242
chr19	52343707	52397247	53541	2	1	6785276	0.409443	779	273
chr19	52397248	52455368	58121	1	1	6731735	0.42704	900	325
chr19	52455369	52513346	57978	2	1	6673614	0.417641	865	255
chr19	52513347	52574027	60681	3	2	6615636	0.41293	885	342
chr19	52574028	52630192	56165	1	1	6554955	0.407603	819	272
chr19	52630193	52690098	59906	1	3	6498790	0.442326	1101	314
chr19	52690099	52743980	53882	1	1	6438884	0.468988	1072	226
chr19	52743981	52803566	59586	3	2	6385002	0.438794	988	294
chr19	52803567	52863642	60076	1	1	6325416	0.438178	1082	297
chr19	52863643	52921591	57949	2	3	6265340	0.431776	935	282
chr19	52921592	52979110	57519	2	2	6207391	0.425842	921	302
chr19	52979111	53049608	70498	1	3	6149872	0.464198	1375	376
chr19	53049609	53115971	66363	3	3	6079374	0.452451	1221	390
chr19	53115972	53178870	62899	0	1	6013011	0.442185	1125	334
chr19	53178871	53249818	70948	1	3	5950112	0.463227	1359	387
chr19	53249819	53324046	74228	2	1	5879164	0.450881	1388	402
chr19	53324047	53392683	68637	2	2	5804936	0.439369	1233	413
chr19	53392684	53459820	67137	3	3	5736299	0.454995	1257	351
chr19	53459821	53520529	60709	2	2	5669162	0.458828	1182	303
chr19	53520530	53585016	64487	2	2	5608453	0.450851	1180	357
chr19	53585017	53645284	60268	2	2	5543966	0.454105	1050	290
chr19	53645285	53713096	67812	1	3	5483698	0.450333	1179	321
chr19	53713097	53772066	58970	3	1	5415886	0.409615	869	303
chr19	53772067	53837139	65073	3	4	5356916	0.444808	1016	340
chr19	53837140	53903543	66404	2	2	5291843	0.445064	1109	375
chr19	53903544	53972729	69186	3	3	5225439	0.44655	1219	380
chr19	53972730	54039719	66990	1	2	5156253	0.436274	1138	381
chr19	54039720	54101728	62009	0	2	5089263	0.465642	1274	317
chr19	54101729	54166264	64536	2	1	5027254	0.481824	1524	321
chr19	54166265	54229101	62837	30	0	4962718	0.465395	1219	326
chr19	54229102	54294937	65836	19	1	4899881	0.472553	1433	322
chr19	54294938	54369504	74567	1	1	4834045	0.487213	1780	384
chr19	54369505	54433195	63691	3	9	4759478	0.539637	1516	213
chr19	54433196	54492989	59794	2	5	4695787	0.504917	1378	234
chr19	54492990	54555831	62842	2	3	4635993	0.484549	1438	286
chr19	54555832	54620274	64443	5	3	4573151	0.496253	1497	271
chr19	54620275	54676241	55967	3	4	4508708	0.567495	1495	184
chr19	54676242	54740344	64103	4	4	4452741	0.522175	1584	282
chr19	54740345	54810374	70030	4	0	4388638	0.508411	1575	344
chr19	54810375	54872504	62130	3	0	4318608	0.483792	1272	296
chr19	54872505	54939872	67368	1	1	4256478	0.496779	1494	344
chr19	54939873	54999414	59542	3	5	4189110	0.532565	1521	272
chr19	54999415	55064189	64775	2	1	4129568	0.471092	1180	342
chr19	55064190	55127176	62987	2	0	4064793	0.447791	1027	319
chr19	55127177	55189811	62635	2	0	4001806	0.464676	1241	309
chr19	55189812	55346492	156681	7	0	3939171	0.459475	2775	883
chr19	55346493	55437455	90963	4	0	3782490	0.471345	1839	481
chr19	55437456	55509156	71701	1	3	3691527	0.494526	1759	364
chr19	55509157	55577423	68267	2	2	3619826	0.494573	1571	338
chr19	55577424	55635725	58302	2	6	3551559	0.56456	1594	204
chr19	55635726	55696935	61210	5	6	3493257	0.542036	1574	233
chr19	55696936	55757267	60332	2	1	3432047	0.53847	1658	289
chr19	55757268	55813759	56492	2	5	3371715	0.538625	1524	248
chr19	55813760	55872707	58948	4	9	3315223	0.561173	1767	269
chr19	55872708	55930874	58167	5	6	3256275	0.556707	1626	246
chr19	55930875	55988346	57472	3	6	3198108	0.557715	1447	259
chr19	55988347	56045186	56840	3	9	3140636	0.558814	1559	290
chr19	56045187	56103661	58475	3	5	3083796	0.520581	1419	233
chr19	56103662	56159322	55661	6	13	3025321	0.554068	1457	199
chr19	56159323	56212317	52995	2	5	2969660	0.577432	1471	216
chr19	56212318	56276295	63978	2	1	2916665	0.438682	1029	333
chr19	56276296	56342168	65873	1	0	2852687	0.421918	1034	357
chr19	56342169	56402436	60268	1	2	2786814	0.431075	1065	300
chr19	56402437	56460292	57856	2	0	2726546	0.439505	1024	329
chr19	56460293	56522361	62069	1	0	2668690	0.439865	1118	370
chr19	56522362	56584807	62446	0	0	2606621	0.4583	1222	347
chr19	56584808	56642305	57498	1	6	2544175	0.552576	1553	251
chr19	56642306	56702811	60506	3	3	2486677	0.518792	1504	276
chr19	56702812	56768325	65514	1	3	2426171	0.466969	1275	335
chr19	56768326	56823291	54966	0	0	2360657	0.452916	966	259
chr19	56823292	56882578	59287	1	3	2305691	0.415926	945	294
chr19	56882579	56935901	53323	3	2	2246404	0.406241	794	246
chr19	56935902	56990642	54741	2	1	2193081	0.423193	800	312
chr19	56990643	57045802	55160	1	1	2138340	0.413524	807	314
chr19	57045803	57098860	53058	2	2	2083180	0.411267	840	228
chr19	57098861	57151240	52380	1	3	2030122	0.459183	984	250
chr19	57151241	57209013	57773	2	3	1977742	0.468541	1105	300
chr19	57209014	57269189	60176	0	0	1919969	0.425502	945	317
chr19	57269190	57323205	54016	2	2	1859793	0.413896	801	266
chr19	57323206	57376291	53086	2	4	1805777	0.43098	880	266
chr19	57376292	57433987	57696	0	0	1752691	0.44887	1084	331
chr19	57433988	57488570	54583	0	0	1694995	0.451807	969	287
chr19	57488571	57545738	57168	0	0	1640412	0.461884	990	312
chr19	57545739	57602945	57207	0	0	1583244	0.453389	1048	309
chr19	57602946	57664841	61896	3	3	1526037	0.446685	1194	300
chr19	57664842	57726207	61366	1	2	1464141	0.447609	1185	298
chr19	57726208	57783176	56969	2	2	1402775	0.444136	1043	299
chr19	57783177	57840285	57109	2	3	1345806	0.434065	1046	285
chr19	57840286	57898440	58155	3	2	1288697	0.433634	1000	322
chr19	57898441	57955080	56640	3	3	1230542	0.452101	1025	299
chr19	57955081	58014733	59653	4	2	1173902	0.427791	993	289
chr19	58014734	58071704	56971	2	2	1114249	0.436187	932	295
chr19	58071705	58125169	53465	3	3	1057278	0.454409	1001	276
chr19	58125170	58179599	54430	2	3	1003813	0.436193	920	264
chr19	58179600	58236491	56892	4	2	949383	0.450239	1093	291
chr19	58236492	58299996	63505	2	4	892491	0.449177	1169	341
chr19	58299997	58375212	75216	3	3	828986	0.463917	1487	404
chr19	58375213	58447260	72048	3	3	753770	0.458611	1423	360
chr19	58447261	58505924	58664	3	1	681722	0.4596	1218	328
chr19	58505925	58562426	56502	2	6	623058	0.508478	1390	238
chr19	58562427	58620405	57979	2	3	566556	0.509409	1501	258
chr19	58620406	58682510	62105	1	3	508577	0.465486	1253	313
chr19	58682511	58740599	58089	2	4	446472	0.474289	1273	279
chr19	58740600	58800332	59733	1	1	388383	0.473675	1304	326
chr19	58800333	58857895	57563	1	2	328650	0.482028	1243	288
chr19	58857896	58914902	57007	6	9	271087	0.557984	1613	228
chr19	58914903	58978561	63659	4	5	214080	0.49894	1480	364
chr19	58978562	59040926	62365	3	8	150421	0.540143	1704	281
chr19	59040927	59128982	88056	6	8	88056	0.511953	1689	381
chr20	0	120516	120517	1	0	0	0.383347	796	305
chr20	120517	181689	61173	3	0	120517	0.39063	797	293
chr20	181690	238136	56447	1	0	181690	0.39274	782	282
chr20	238137	292908	54772	3	3	238137	0.47559	1125	232
chr20	292909	350949	58041	2	2	292909	0.502645	1382	292
chr20	350950	408362	57413	2	4	350950	0.498668	1386	297
chr20	408363	465386	57024	2	1	408363	0.464559	1192	259
chr20	465387	521109	55723	0	0	465387	0.403514	936	252
chr20	521110	578008	56899	0	1	521110	0.470465	1241	284
chr20	578009	631797	53789	2	2	578009	0.50475	1344	262
chr20	631798	684398	52601	1	4	631798	0.511587	1263	276
chr20	684399	741235	56837	1	2	684399	0.482714	1242	287
chr20	741236	802137	60902	0	1	741236	0.454468	1190	255
chr20	802138	855793	53656	2	3	802138	0.500168	1321	266
chr20	855794	909382	53589	0	1	855794	0.495848	1287	261
chr20	909383	962391	53009	1	0	909383	0.487879	1166	281
chr20	962392	1015434	53043	0	1	962392	0.475426	1133	265
chr20	1015435	1067607	52173	0	0	1015435	0.447454	1002	296
chr20	1067608	1121344	53737	1	1	1067608	0.430969	901	254
chr20	1121345	1173783	52439	1	2	1121345	0.462652	986	295
chr20	1173784	1232442	58659	2	1	1173784	0.415537	899	284
chr20	1232443	1286548	54106	1	3	1232443	0.461686	1149	235
chr20	1286549	1339571	53023	2	2	1286549	0.472286	1137	245
chr20	1339572	1393518	53947	1	1	1339572	0.442508	947	292
chr20	1393519	1445346	51828	1	0	1393519	0.434128	877	285
chr20	1445347	1497440	52094	1	1	1445347	0.439091	859	266
chr20	1497441	1552401	54961	2	0	1497441	0.409509	783	283
chr20	1552402	1615953	63552	1	0	1552402	0.439089	1070	347
chr20	1615954	1670762	54809	0	0	1615954	0.428251	855	315
chr20	1670763	1730187	59425	0	1	1670763	0.423004	865	318
chr20	1730188	1782905	52718	1	1	1730188	0.417144	852	235
chr20	1782906	1834112	51207	0	1	1782906	0.492784	1184	261
chr20	1834113	1885595	51483	1	1	1834113	0.510576	1222	244
chr20	1885596	1938498	52903	0	2	1885596	0.491711	1170	282
chr20	1938499	1989754	51256	1	0	1938499	0.465702	986	247
chr20	1989755	2042167	52413	0	0	1989755	0.423368	881	288
chr20	2042168	2096515	54348	1	1	2042168	0.430577	910	243
chr20	2096516	2148835	52320	0	0	2096516	0.481059	1155	265
chr20	2148836	2203527	54692	0	1	2148836	0.44906	1060	264
chr20	2203528	2263829	60302	0	0	2203528	0.438078	1141	269
chr20	2263830	2317029	53200	1	1	2263830	0.466579	1163	270
chr20	2317030	2369987	52958	1	0	2317030	0.442898	1041	265
chr20	2369988	2425239	55252	0	1	2369988	0.442536	1068	272
chr20	2425240	2478605	53366	3	1	2425240	0.426938	941	228
chr20	2478606	2538599	59994	1	3	2478606	0.439194	1051	252
chr20	2538600	2594348	55749	0	1	2538600	0.429622	1004	262
chr20	2594349	2650472	56124	8	2	2594349	0.457915	1154	297
chr20	2650473	2707268	56796	1	1	2650473	0.480791	1297	277
chr20	2707269	2761010	53742	0	3	2707269	0.48904	1267	256
chr20	2761011	2819731	58721	4	2	2761011	0.497454	1274	273
chr20	2819732	2876278	56547	2	2	2819732	0.467664	1205	296
chr20	2876279	2933690	57412	0	0	2876279	0.400631	961	275
chr20	2933691	2989572	55882	0	0	2933691	0.419759	945	276
chr20	2989573	3049555	59983	2	1	2989573	0.492223	1348	311
chr20	3049556	3109646	60091	3	3	3049556	0.520294	1593	276
chr20	3109647	3168344	58698	2	4	3109647	0.473372	1346	267
chr20	3168345	3225674	57330	3	8	3168345	0.546346	1622	281
chr20	3225675	3285163	59489	1	1	3225675	0.472508	1383	303
chr20	3285164	3340830	55667	0	0	3285164	0.42289	966	271
chr20	3340831	3397636	56806	0	1	3340831	0.423072	1004	264
chr20	3397637	3456455	58819	1	1	3397637	0.445876	1162	276
chr20	3456456	3523196	66741	0	0	3456456	0.389446	887	304
chr20	3523197	3577639	54443	0	0	3523197	0.401907	826	278
chr20	3577640	3631323	53684	0	0	3577640	0.416232	822	258
chr20	3631324	3684367	53044	3	3	3631324	0.558499	1587	242
chr20	3684368	3738966	54599	2	3	3684368	0.532354	1473	260
chr20	3738967	3795683	56717	3	5	3738967	0.535642	1558	267
chr20	3795684	3858036	62353	2	2	3795684	0.506407	1624	309
chr20	3858037	3917587	59551	4	1	3858037	0.45974	1299	272
chr20	3917588	3974976	57389	0	0	3917588	0.389099	948	259
chr20	3974977	4035438	60462	0	1	3974977	0.454136	1150	300
chr20	4035439	4091509	56071	0	0	4035439	0.4594	1175	288
chr20	4091510	4148662	57153	1	1	4091510	0.482827	1324	230
chr20	4148663	4204831	56169	2	2	4148663	0.489398	1302	293
chr20	4204832	4258870	54039	0	1	4204832	0.482466	1147	289
chr20	4258871	4318873	60003	0	0	4258871	0.443594	1038	307
chr20	4318874	4375669	56796	0	0	4318874	0.406508	829	253
chr20	4375670	4429604	53935	0	0	4375670	0.427774	886	302
chr20	4429605	4485351	55747	0	0	4429605	0.399878	823	274
chr20	4485352	4537318	51967	0	0	4485352	0.389593	663	280
chr20	4537319	4591018	53700	0	1	4537319	0.413259	855	297
chr20	4591019	4650359	59341	0	0	4591019	0.428355	1039	305
chr20	4650360	4703722	53363	2	1	4650360	0.450031	987	276
chr20	4703723	4759650	55928	1	1	4703723	0.439029	1000	319
chr20	4759651	4812932	53282	1	1	4759651	0.486562	1222	249
chr20	4812933	4866429	53497	1	0	4812933	0.449091	980	301
chr20	4866430	4920021	53592	0	0	4866430	0.454564	1065	273
chr20	4920022	4979379	59358	0	0	4920022	0.43524	1146	299
chr20	4979380	5043675	64296	0	0	4979380	0.465379	1413	325
chr20	5043676	5103806	60131	3	2	5043676	0.449386	1261	285
chr20	5103807	5159367	55561	1	1	5103807	0.447958	1058	256
chr20	5159368	5214635	55268	0	0	5159368	0.444253	1033	289
chr20	5214636	5278266	63631	0	0	5214636	0.402477	885	302
chr20	5278267	5333844	55578	1	2	5278267	0.43107	926	272
chr20	5333845	5388183	54339	0	0	5333845	0.40597	817	280
chr20	5388184	5449788	61605	0	0	5388184	0.432497	1077	329
chr20	5449789	5513479	63691	2	0	5449789	0.465074	1252	352
chr20	5513480	5568598	55119	1	0	5513480	0.394546	859	268
chr20	5568599	5630733	62135	0	1	5568599	0.443824	1315	317
chr20	5630734	5692562	61829	0	0	5630734	0.459008	1322	340
chr20	5692563	5753259	60697	1	0	5692563	0.44419	1237	327
chr20	5753260	5811814	58555	0	0	5753260	0.438323	1190	310
chr20	5811815	5866627	54813	0	0	5811815	0.418751	951	286
chr20	5866628	5919982	53355	2	1	5866628	0.424684	892	264
chr20	5919983	5974486	54504	1	1	5919983	0.402392	853	244
chr20	5974487	6028344	53858	2	2	5974487	0.410394	941	262
chr20	6028345	6083350	55006	1	1	6028345	0.451823	1045	279
chr20	6083351	6138146	54796	0	1	6083351	0.419611	883	266
chr20	6138147	6194255	56109	0	1	6138147	0.401326	830	261
chr20	6194256	6248067	53812	0	0	6194256	0.394262	719	260
chr20	6248068	6304741	56674	0	0	6248068	0.38995	755	283
chr20	6304742	6360904	56163	0	0	6304742	0.37701	668	282
chr20	6360905	6412783	51879	0	0	6360905	0.386553	675	244
chr20	6412784	6466245	53462	0	0	6412784	0.372732	662	250
chr20	6466246	6517491	51246	0	0	6466246	0.381122	690	229
chr20	6517492	6568157	50666	0	0	6517492	0.367367	556	251
chr20	6568158	6619517	51360	0	0	6568158	0.395132	708	263
chr20	6619518	6670694	51177	0	0	6619518	0.396526	715	253
chr20	6670695	6722963	52269	0	0	6670695	0.417628	813	288
chr20	6722964	6774294	51331	1	2	6722964	0.405778	733	240
chr20	6774295	6826748	52454	0	0	6774295	0.383155	653	220
chr20	6826749	6880331	53583	0	0	6826749	0.397589	809	245
chr20	6880332	6933710	53379	0	0	6880332	0.386838	745	264
chr20	6933711	6989525	55815	0	0	6933711	0.36793	631	266
chr20	6989526	7041534	52009	0	0	6989526	0.36261	596	250
chr20	7041535	7093826	52292	0	0	7041535	0.358506	547	218
chr20	7093827	7151966	58140	0	0	7093827	0.379051	704	274
chr20	7151967	7204230	52264	0	0	7151967	0.378004	670	287
chr20	7204231	7256758	52528	0	0	7204231	0.366414	662	259
chr20	7256759	7311756	54998	0	0	7256759	0.364159	566	297
chr20	7311757	7363620	51864	0	0	7311757	0.379396	616	298
chr20	7363621	7415185	51565	0	0	7363621	0.353651	521	248
chr20	7415186	7467401	52216	0	0	7415186	0.356328	580	254
chr20	7467402	7519052	51651	0	0	7467402	0.369596	598	263
chr20	7519053	7571226	52174	0	0	7519053	0.355637	565	244
chr20	7571227	7624647	53421	0	0	7571227	0.362573	623	233
chr20	7624648	7676471	51824	0	0	7624648	0.370215	606	280
chr20	7676472	7729421	52950	0	0	7676472	0.369084	553	264
chr20	7729422	7781673	52252	0	0	7729422	0.366761	619	265
chr20	7781674	7838118	56445	0	0	7781674	0.385915	735	250
chr20	7838119	7890491	52373	1	0	7838119	0.377103	656	248
chr20	7890492	7947604	57113	0	0	7890492	0.384676	727	289
chr20	7947605	7998905	51301	1	0	7947605	0.376445	701	235
chr20	7998906	8050727	51822	0	1	7998906	0.371734	618	239
chr20	8050728	8107111	56384	0	0	8050728	0.362727	601	259
chr20	8107112	8159090	51979	1	1	8107112	0.394275	717	269
chr20	8159091	8212126	53036	0	0	8159091	0.368146	645	250
chr20	8212127	8263763	51637	0	0	8212127	0.369231	605	247
chr20	8263764	8314539	50776	0	0	8263764	0.382582	659	249
chr20	8314540	8368864	54325	0	0	8314540	0.386305	676	267
chr20	8368865	8420361	51497	0	0	8368865	0.369206	625	253
chr20	8420362	8475562	55201	0	0	8420362	0.377964	660	304
chr20	8475563	8528427	52865	0	0	8475563	0.374123	668	241
chr20	8528428	8587706	59279	0	0	8528428	0.384571	782	309
chr20	8587707	8640514	52808	0	0	8587707	0.37322	662	244
chr20	8640515	8693541	53027	0	0	8640515	0.383012	707	254
chr20	8693542	8746519	52978	0	0	8693542	0.374835	684	263
chr20	8746520	8799287	52768	0	0	8746520	0.400129	778	271
chr20	8799288	8852495	53208	0	0	8799288	0.395091	780	274
chr20	8852496	8903923	51428	0	0	8852496	0.383663	754	274
chr20	8903924	8955783	51860	0	0	8903924	0.413112	824	265
chr20	8955784	9009292	53509	0	0	8955784	0.392943	771	295
